test_id,repetition,function,sample_n,sampler,feature,value
2761,19,1,100,"Latin Hypercube (rnd)",sss.mean.0,0.506038405758598
2761,19,1,100,"Latin Hypercube (rnd)",sss.mean.1,0.278667262061229
2761,19,1,100,"Latin Hypercube (rnd)",sss.cov.0,0.0124567514066063
2761,19,1,100,"Latin Hypercube (rnd)",sss.cov.1,0.0109690552390142
2762,19,2,100,"Latin Hypercube (rnd)",sss.mean,0.382012303311887
2762,19,2,100,"Latin Hypercube (rnd)",sss.std,0.180423366457753
2762,19,2,100,"Latin Hypercube (rnd)",sss.max,0.807085684606656
2762,19,2,100,"Latin Hypercube (rnd)",sss.skew,0.18924158158557
2762,19,2,100,"Latin Hypercube (rnd)",sss.skew_p,0.849903479021921
2762,19,2,100,"Latin Hypercube (rnd)",sss.weight.0,0.410567878145096
2762,19,2,100,"Latin Hypercube (rnd)",sss.weight.1,0.589432121854904
2762,19,2,100,"Latin Hypercube (rnd)",sss.mean.0,0.223609268178964
2762,19,2,100,"Latin Hypercube (rnd)",sss.mean.1,0.492347650869136
2762,19,2,100,"Latin Hypercube (rnd)",sss.cov.0,0.0132852488866607
2762,19,2,100,"Latin Hypercube (rnd)",sss.cov.1,0.0163235772630274
2763,19,3,100,"Latin Hypercube (rnd)",sss.mean,0.366109363801806
2763,19,3,100,"Latin Hypercube (rnd)",sss.std,0.172953728645415
2763,19,3,100,"Latin Hypercube (rnd)",sss.max,0.795559664717751
2763,19,3,100,"Latin Hypercube (rnd)",sss.skew,0.976551647282452
2763,19,3,100,"Latin Hypercube (rnd)",sss.skew_p,0.328791167019432
2763,19,3,100,"Latin Hypercube (rnd)",sss.weight.0,0.498531142040953
2763,19,3,100,"Latin Hypercube (rnd)",sss.weight.1,0.501468857959047
2763,19,3,100,"Latin Hypercube (rnd)",sss.mean.0,0.496020784968264
2763,19,3,100,"Latin Hypercube (rnd)",sss.mean.1,0.236958992586596
2763,19,3,100,"Latin Hypercube (rnd)",sss.cov.0,0.0148348157966222
2763,19,3,100,"Latin Hypercube (rnd)",sss.cov.1,0.0114469048903927
2764,19,4,100,"Latin Hypercube (rnd)",sss.mean,0.359375725245586
2764,19,4,100,"Latin Hypercube (rnd)",sss.std,0.169743828350629
2764,19,4,100,"Latin Hypercube (rnd)",sss.max,0.837530392873615
2764,19,4,100,"Latin Hypercube (rnd)",sss.skew,0.844729952080095
2764,19,4,100,"Latin Hypercube (rnd)",sss.skew_p,0.398261632287811
2764,19,4,100,"Latin Hypercube (rnd)",sss.weight.0,0.538796967442222
2764,19,4,100,"Latin Hypercube (rnd)",sss.weight.1,0.461203032557779
2764,19,4,100,"Latin Hypercube (rnd)",sss.mean.0,0.248082642723401
2764,19,4,100,"Latin Hypercube (rnd)",sss.mean.1,0.489393030265664
2764,19,4,100,"Latin Hypercube (rnd)",sss.cov.0,0.0137575426407743
2764,19,4,100,"Latin Hypercube (rnd)",sss.cov.1,0.0150289956106082
2765,19,5,100,"Latin Hypercube (rnd)",sss.mean,0.372093486122633
2765,19,5,100,"Latin Hypercube (rnd)",sss.std,0.173680459732894
2765,19,5,100,"Latin Hypercube (rnd)",sss.max,0.803037782510485
2765,19,5,100,"Latin Hypercube (rnd)",sss.skew,1.14496409242093
2765,19,5,100,"Latin Hypercube (rnd)",sss.skew_p,0.252224032125012
2765,19,5,100,"Latin Hypercube (rnd)",sss.weight.0,0.546548543422562
2765,19,5,100,"Latin Hypercube (rnd)",sss.weight.1,0.453451456577438
2765,19,5,100,"Latin Hypercube (rnd)",sss.mean.0,0.253673080927675
2765,19,5,100,"Latin Hypercube (rnd)",sss.mean.1,0.514826515274918
2765,19,5,100,"Latin Hypercube (rnd)",sss.cov.0,0.0119741341700818
2765,19,5,100,"Latin Hypercube (rnd)",sss.cov.1,0.0148173597399396
2766,19,6,100,"Latin Hypercube (rnd)",sss.mean,0.385342699785839
2766,19,6,100,"Latin Hypercube (rnd)",sss.std,0.175542056770238
2766,19,6,100,"Latin Hypercube (rnd)",sss.max,0.86824132870746
2766,19,6,100,"Latin Hypercube (rnd)",sss.skew,0.636534583167285
2766,19,6,100,"Latin Hypercube (rnd)",sss.skew_p,0.524428047574443
2766,19,6,100,"Latin Hypercube (rnd)",sss.weight.0,0.398946173226009
2766,19,6,100,"Latin Hypercube (rnd)",sss.weight.1,0.601053826773991
2766,19,6,100,"Latin Hypercube (rnd)",sss.mean.0,0.22462081937384
2766,19,6,100,"Latin Hypercube (rnd)",sss.mean.1,0.49202096434028
2766,19,6,100,"Latin Hypercube (rnd)",sss.cov.0,0.0103314782624579
2766,19,6,100,"Latin Hypercube (rnd)",sss.cov.1,0.0158867280681374
2767,19,7,100,"Latin Hypercube (rnd)",sss.mean,0.367658605350685
2767,19,7,100,"Latin Hypercube (rnd)",sss.std,0.162634719697109
2767,19,7,100,"Latin Hypercube (rnd)",sss.max,0.847519920082022
2767,19,7,100,"Latin Hypercube (rnd)",sss.skew,0.411460327102494
2767,19,7,100,"Latin Hypercube (rnd)",sss.skew_p,0.680735026151202
2767,19,7,100,"Latin Hypercube (rnd)",sss.weight.0,0.49849865871216
2767,19,7,100,"Latin Hypercube (rnd)",sss.weight.1,0.50150134128784
2767,19,7,100,"Latin Hypercube (rnd)",sss.mean.0,0.247731316474881
2767,19,7,100,"Latin Hypercube (rnd)",sss.mean.1,0.486867843144649
2767,19,7,100,"Latin Hypercube (rnd)",sss.cov.0,0.0122566546617703
2767,19,7,100,"Latin Hypercube (rnd)",sss.cov.1,0.0120531790177527
2768,19,8,100,"Latin Hypercube (rnd)",sss.mean,0.367409788322229
2768,19,8,100,"Latin Hypercube (rnd)",sss.std,0.170474866753195
2768,19,8,100,"Latin Hypercube (rnd)",sss.max,0.821725717558115
2768,19,8,100,"Latin Hypercube (rnd)",sss.skew,1.68378276642565
2768,19,8,100,"Latin Hypercube (rnd)",sss.skew_p,0.0922236589564385
2768,19,8,100,"Latin Hypercube (rnd)",sss.weight.0,0.515272172157791
2768,19,8,100,"Latin Hypercube (rnd)",sss.weight.1,0.484727827842209
2768,19,8,100,"Latin Hypercube (rnd)",sss.mean.0,0.487520617952051
2768,19,8,100,"Latin Hypercube (rnd)",sss.mean.1,0.239730367979192
2768,19,8,100,"Latin Hypercube (rnd)",sss.cov.0,0.0169745837801793
2768,19,8,100,"Latin Hypercube (rnd)",sss.cov.1,0.0102747730757404
2769,19,9,100,"Latin Hypercube (rnd)",sss.mean,0.378087731190884
2769,19,9,100,"Latin Hypercube (rnd)",sss.std,0.176765986296696
2769,19,9,100,"Latin Hypercube (rnd)",sss.max,0.889153564064122
2769,19,9,100,"Latin Hypercube (rnd)",sss.skew,1.05535373926991
2769,19,9,100,"Latin Hypercube (rnd)",sss.skew_p,0.29126357187969
2769,19,9,100,"Latin Hypercube (rnd)",sss.weight.0,0.548916361878836
2769,19,9,100,"Latin Hypercube (rnd)",sss.weight.1,0.451083638121164
2769,19,9,100,"Latin Hypercube (rnd)",sss.mean.0,0.259644796615754
2769,19,9,100,"Latin Hypercube (rnd)",sss.mean.1,0.522219016927676
2769,19,9,100,"Latin Hypercube (rnd)",sss.cov.0,0.0133568242906306
2769,19,9,100,"Latin Hypercube (rnd)",sss.cov.1,0.0151725788532927
2770,19,10,100,"Latin Hypercube (rnd)",sss.mean,0.382205711887165
2770,19,10,100,"Latin Hypercube (rnd)",sss.std,0.184859033027625
2770,19,10,100,"Latin Hypercube (rnd)",sss.max,0.87539501777914
2770,19,10,100,"Latin Hypercube (rnd)",sss.skew,2.05947249751087
2770,19,10,100,"Latin Hypercube (rnd)",sss.skew_p,0.0394489970151511
2770,19,10,100,"Latin Hypercube (rnd)",sss.weight.0,0.631671294668728
2770,19,10,100,"Latin Hypercube (rnd)",sss.weight.1,0.368328705331272
2770,19,10,100,"Latin Hypercube (rnd)",sss.mean.0,0.275934017037909
2770,19,10,100,"Latin Hypercube (rnd)",sss.mean.1,0.564458080764295
2770,19,10,100,"Latin Hypercube (rnd)",sss.cov.0,0.0133401277598873
2770,19,10,100,"Latin Hypercube (rnd)",sss.cov.1,0.0173188190211041
2771,19,11,100,"Latin Hypercube (rnd)",sss.mean,0.363444174971407
2771,19,11,100,"Latin Hypercube (rnd)",sss.std,0.177986221761242
2771,19,11,100,"Latin Hypercube (rnd)",sss.max,0.862520572904515
2771,19,11,100,"Latin Hypercube (rnd)",sss.skew,1.53048097162773
2771,19,11,100,"Latin Hypercube (rnd)",sss.skew_p,0.125897719945817
2771,19,11,100,"Latin Hypercube (rnd)",sss.weight.0,0.522504679458174
2771,19,11,100,"Latin Hypercube (rnd)",sss.weight.1,0.477495320541826
2771,19,11,100,"Latin Hypercube (rnd)",sss.mean.0,0.484017230883125
2771,19,11,100,"Latin Hypercube (rnd)",sss.mean.1,0.231505738676458
2771,19,11,100,"Latin Hypercube (rnd)",sss.cov.0,0.019112819018292
2771,19,11,100,"Latin Hypercube (rnd)",sss.cov.1,0.0121160083815833
2772,19,12,100,"Latin Hypercube (rnd)",sss.mean,0.37559056778958
2772,19,12,100,"Latin Hypercube (rnd)",sss.std,0.173368222517564
2772,19,12,100,"Latin Hypercube (rnd)",sss.max,0.892084261780186
2772,19,12,100,"Latin Hypercube (rnd)",sss.skew,0.98478095784973
2772,19,12,100,"Latin Hypercube (rnd)",sss.skew_p,0.324731676080312
2772,19,12,100,"Latin Hypercube (rnd)",sss.weight.0,0.418031970218547
2772,19,12,100,"Latin Hypercube (rnd)",sss.weight.1,0.581968029781454
2772,19,12,100,"Latin Hypercube (rnd)",sss.mean.0,0.531898038368797
2772,19,12,100,"Latin Hypercube (rnd)",sss.mean.1,0.263313747513653
2772,19,12,100,"Latin Hypercube (rnd)",sss.cov.0,0.0124323361755845
2772,19,12,100,"Latin Hypercube (rnd)",sss.cov.1,0.012562066018882
2773,19,13,100,"Latin Hypercube (rnd)",sss.mean,0.355900328666203
2773,19,13,100,"Latin Hypercube (rnd)",sss.std,0.176056968960202
2773,19,13,100,"Latin Hypercube (rnd)",sss.max,0.825292452362505
2773,19,13,100,"Latin Hypercube (rnd)",sss.skew,1.93380075397297
2773,19,13,100,"Latin Hypercube (rnd)",sss.skew_p,0.0531376300677088
2773,19,13,100,"Latin Hypercube (rnd)",sss.weight.0,0.338111619083782
2773,19,13,100,"Latin Hypercube (rnd)",sss.weight.1,0.661888380916218
2773,19,13,100,"Latin Hypercube (rnd)",sss.mean.0,0.548573003944272
2773,19,13,100,"Latin Hypercube (rnd)",sss.mean.1,0.25747758539143
2773,19,13,100,"Latin Hypercube (rnd)",sss.cov.0,0.0123891452542243
2773,19,13,100,"Latin Hypercube (rnd)",sss.cov.1,0.0118521027558565
2774,19,14,100,"Latin Hypercube (rnd)",sss.mean,0.347878549524386
2774,19,14,100,"Latin Hypercube (rnd)",sss.std,0.172963439148479
2774,19,14,100,"Latin Hypercube (rnd)",sss.max,0.845876318926888
2774,19,14,100,"Latin Hypercube (rnd)",sss.skew,2.30540546003466
2774,19,14,100,"Latin Hypercube (rnd)",sss.skew_p,0.0211438759969046
2774,19,14,100,"Latin Hypercube (rnd)",sss.weight.0,0.589092940361768
2774,19,14,100,"Latin Hypercube (rnd)",sss.weight.1,0.410907059638232
2774,19,14,100,"Latin Hypercube (rnd)",sss.mean.0,0.235413328370648
2774,19,14,100,"Latin Hypercube (rnd)",sss.mean.1,0.509113228422875
2774,19,14,100,"Latin Hypercube (rnd)",sss.cov.0,0.00980109403904879
2774,19,14,100,"Latin Hypercube (rnd)",sss.cov.1,0.0146269138358567
2775,19,15,100,"Latin Hypercube (rnd)",sss.mean,0.350173737581886
2775,19,15,100,"Latin Hypercube (rnd)",sss.std,0.170439610146457
2775,19,15,100,"Latin Hypercube (rnd)",sss.max,0.742232321048819
2775,19,15,100,"Latin Hypercube (rnd)",sss.skew,0.688194678137637
2775,19,15,100,"Latin Hypercube (rnd)",sss.skew_p,0.491330194820539
2775,19,15,100,"Latin Hypercube (rnd)",sss.weight.0,0.48066302115498
2775,19,15,100,"Latin Hypercube (rnd)",sss.weight.1,0.51933697884502
2775,19,15,100,"Latin Hypercube (rnd)",sss.mean.0,0.213233480091646
2775,19,15,100,"Latin Hypercube (rnd)",sss.mean.1,0.476916335479276
2775,19,15,100,"Latin Hypercube (rnd)",sss.cov.0,0.0102123905492206
2775,19,15,100,"Latin Hypercube (rnd)",sss.cov.1,0.01306623348161
2776,19,16,100,"Latin Hypercube (rnd)",sss.mean,0.367459680584766
2776,19,16,100,"Latin Hypercube (rnd)",sss.std,0.168348340886808
2776,19,16,100,"Latin Hypercube (rnd)",sss.max,0.820884578612906
2776,19,16,100,"Latin Hypercube (rnd)",sss.skew,0.710995514074019
2776,19,16,100,"Latin Hypercube (rnd)",sss.skew_p,0.477087015647946
2776,19,16,100,"Latin Hypercube (rnd)",sss.weight.0,0.50515861562334
2776,19,16,100,"Latin Hypercube (rnd)",sss.weight.1,0.494841384376661
2776,19,16,100,"Latin Hypercube (rnd)",sss.mean.0,0.486860236329986
2776,19,16,100,"Latin Hypercube (rnd)",sss.mean.1,0.245569674313581
2776,19,16,100,"Latin Hypercube (rnd)",sss.cov.0,0.0149954949179989
2776,19,16,100,"Latin Hypercube (rnd)",sss.cov.1,0.0125561970635034
2777,19,17,100,"Latin Hypercube (rnd)",sss.mean,0.360205536763566
2777,19,17,100,"Latin Hypercube (rnd)",sss.std,0.174657611814582
2777,19,17,100,"Latin Hypercube (rnd)",sss.max,0.822807138446948
2777,19,17,100,"Latin Hypercube (rnd)",sss.skew,2.34791625818367
2777,19,17,100,"Latin Hypercube (rnd)",sss.skew_p,0.0188787652505726
2777,19,17,100,"Latin Hypercube (rnd)",sss.weight.0,0.422671529597913
2777,19,17,100,"Latin Hypercube (rnd)",sss.weight.1,0.577328470402087
2777,19,17,100,"Latin Hypercube (rnd)",sss.mean.0,0.522315505864071
2777,19,17,100,"Latin Hypercube (rnd)",sss.mean.1,0.241522201165965
2777,19,17,100,"Latin Hypercube (rnd)",sss.cov.0,0.0148009731855033
2777,19,17,100,"Latin Hypercube (rnd)",sss.cov.1,0.00867890599428963
2778,19,18,100,"Latin Hypercube (rnd)",sss.mean,0.360907443306456
2778,19,18,100,"Latin Hypercube (rnd)",sss.std,0.176156641172772
2778,19,18,100,"Latin Hypercube (rnd)",sss.max,0.871931048441111
2778,19,18,100,"Latin Hypercube (rnd)",sss.skew,1.93004357552563
2778,19,18,100,"Latin Hypercube (rnd)",sss.skew_p,0.0536014387622104
2778,19,18,100,"Latin Hypercube (rnd)",sss.weight.0,0.562012527004716
2778,19,18,100,"Latin Hypercube (rnd)",sss.weight.1,0.437987472995284
2778,19,18,100,"Latin Hypercube (rnd)",sss.mean.0,0.253789982952343
2778,19,18,100,"Latin Hypercube (rnd)",sss.mean.1,0.498357389461858
2778,19,18,100,"Latin Hypercube (rnd)",sss.cov.0,0.0132572113043844
2778,19,18,100,"Latin Hypercube (rnd)",sss.cov.1,0.0202246748851182
2779,19,19,100,"Latin Hypercube (rnd)",sss.mean,0.356748611750719
2779,19,19,100,"Latin Hypercube (rnd)",sss.std,0.168346772813259
2779,19,19,100,"Latin Hypercube (rnd)",sss.max,0.858010564134139
2779,19,19,100,"Latin Hypercube (rnd)",sss.skew,1.57860717901219
2779,19,19,100,"Latin Hypercube (rnd)",sss.skew_p,0.114426186978939
2779,19,19,100,"Latin Hypercube (rnd)",sss.weight.0,0.472096560213557
2779,19,19,100,"Latin Hypercube (rnd)",sss.weight.1,0.527903439786443
2779,19,19,100,"Latin Hypercube (rnd)",sss.mean.0,0.219876052940449
2779,19,19,100,"Latin Hypercube (rnd)",sss.mean.1,0.479151800159751
2779,19,19,100,"Latin Hypercube (rnd)",sss.cov.0,0.00841679421540956
2779,19,19,100,"Latin Hypercube (rnd)",sss.cov.1,0.0144239611670638
2780,19,20,100,"Latin Hypercube (rnd)",sss.mean,0.368163648972566
2780,19,20,100,"Latin Hypercube (rnd)",sss.std,0.175311154177875
2780,19,20,100,"Latin Hypercube (rnd)",sss.max,0.790863037936896
2780,19,20,100,"Latin Hypercube (rnd)",sss.skew,0.622901342228217
2780,19,20,100,"Latin Hypercube (rnd)",sss.skew_p,0.533349355952304
2780,19,20,100,"Latin Hypercube (rnd)",sss.weight.0,0.426464446677319
2780,19,20,100,"Latin Hypercube (rnd)",sss.weight.1,0.573535553322681
2780,19,20,100,"Latin Hypercube (rnd)",sss.mean.0,0.524033217168383
2780,19,20,100,"Latin Hypercube (rnd)",sss.mean.1,0.252263546931179
2780,19,20,100,"Latin Hypercube (rnd)",sss.cov.0,0.0121848083331474
2780,19,20,100,"Latin Hypercube (rnd)",sss.cov.1,0.0130302547648116
2781,19,21,100,"Latin Hypercube (rnd)",sss.mean,0.383395332105321
2781,19,21,100,"Latin Hypercube (rnd)",sss.std,0.166502227007124
2781,19,21,100,"Latin Hypercube (rnd)",sss.max,0.84673436242386
2781,19,21,100,"Latin Hypercube (rnd)",sss.skew,0.671526408888825
2781,19,21,100,"Latin Hypercube (rnd)",sss.skew_p,0.501885241560211
2781,19,21,100,"Latin Hypercube (rnd)",sss.weight.0,0.426477409041504
2781,19,21,100,"Latin Hypercube (rnd)",sss.weight.1,0.573522590958496
2781,19,21,100,"Latin Hypercube (rnd)",sss.mean.0,0.250636609254261
2781,19,21,100,"Latin Hypercube (rnd)",sss.mean.1,0.482116109702863
2781,19,21,100,"Latin Hypercube (rnd)",sss.cov.0,0.0125308714791749
2781,19,21,100,"Latin Hypercube (rnd)",sss.cov.1,0.016169918657693
2782,19,22,100,"Latin Hypercube (rnd)",sss.mean,0.380435117866962
2782,19,22,100,"Latin Hypercube (rnd)",sss.std,0.182098292457416
2782,19,22,100,"Latin Hypercube (rnd)",sss.max,0.747327159887446
2782,19,22,100,"Latin Hypercube (rnd)",sss.skew,0.106630140310684
2782,19,22,100,"Latin Hypercube (rnd)",sss.skew_p,0.915082406386527
2782,19,22,100,"Latin Hypercube (rnd)",sss.weight.0,0.482922986598821
2782,19,22,100,"Latin Hypercube (rnd)",sss.weight.1,0.517077013401179
2782,19,22,100,"Latin Hypercube (rnd)",sss.mean.0,0.530056120393727
2782,19,22,100,"Latin Hypercube (rnd)",sss.mean.1,0.24069689797809
2782,19,22,100,"Latin Hypercube (rnd)",sss.cov.0,0.0119602368430133
2782,19,22,100,"Latin Hypercube (rnd)",sss.cov.1,0.0125264556348505
2783,19,23,100,"Latin Hypercube (rnd)",sss.mean,0.376906476876706
2783,19,23,100,"Latin Hypercube (rnd)",sss.std,0.1648256110485
2783,19,23,100,"Latin Hypercube (rnd)",sss.max,0.816566536951686
2783,19,23,100,"Latin Hypercube (rnd)",sss.skew,0.749283751664166
2783,19,23,100,"Latin Hypercube (rnd)",sss.skew_p,0.453686198972129
2783,19,23,100,"Latin Hypercube (rnd)",sss.weight.0,0.582444711205022
2783,19,23,100,"Latin Hypercube (rnd)",sss.weight.1,0.417555288794978
2783,19,23,100,"Latin Hypercube (rnd)",sss.mean.0,0.27526859216067
2783,19,23,100,"Latin Hypercube (rnd)",sss.mean.1,0.518680392809521
2783,19,23,100,"Latin Hypercube (rnd)",sss.cov.0,0.012599290853659
2783,19,23,100,"Latin Hypercube (rnd)",sss.cov.1,0.0129814924083144
2784,19,24,100,"Latin Hypercube (rnd)",sss.mean,0.363533807937703
2784,19,24,100,"Latin Hypercube (rnd)",sss.std,0.184244458898274
2784,19,24,100,"Latin Hypercube (rnd)",sss.max,0.802753298789137
2784,19,24,100,"Latin Hypercube (rnd)",sss.skew,1.30005396924884
2784,19,24,100,"Latin Hypercube (rnd)",sss.skew_p,0.193582472551725
2784,19,24,100,"Latin Hypercube (rnd)",sss.weight.0,0.516206992021014
2784,19,24,100,"Latin Hypercube (rnd)",sss.weight.1,0.483793007978986
2784,19,24,100,"Latin Hypercube (rnd)",sss.mean.0,0.233527152616504
2784,19,24,100,"Latin Hypercube (rnd)",sss.mean.1,0.502250869530672
2784,19,24,100,"Latin Hypercube (rnd)",sss.cov.0,0.0130242040665707
2784,19,24,100,"Latin Hypercube (rnd)",sss.cov.1,0.0189950951435783
2785,19,1,100,"Hilbert Curve",sss.mean,0.0539271263758011
2785,19,1,100,"Hilbert Curve",sss.std,0.0481136015027064
2785,19,1,100,"Hilbert Curve",sss.max,0.67218093761811
2785,19,1,100,"Hilbert Curve",sss.skew,16.4864480784428
2785,19,1,100,"Hilbert Curve",sss.skew_p,4.59160478538868e-61
2785,19,1,100,"Hilbert Curve",sss.weight.0,0.994974874371859
2785,19,1,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
2785,19,1,100,"Hilbert Curve",sss.mean.0,0.0508046323796279
2785,19,1,100,"Hilbert Curve",sss.mean.1,0.672180937618109
2785,19,1,100,"Hilbert Curve",sss.cov.0,0.000387366375420848
2785,19,1,100,"Hilbert Curve",sss.cov.1,1.0e-06
2786,19,2,100,"Hilbert Curve",sss.mean,0.0536338066325355
2786,19,2,100,"Hilbert Curve",sss.std,0.0231289925722764
2786,19,2,100,"Hilbert Curve",sss.max,0.122462628666212
2786,19,2,100,"Hilbert Curve",sss.skew,3.35392215234289
2786,19,2,100,"Hilbert Curve",sss.skew_p,0.000796747749938132
2786,19,2,100,"Hilbert Curve",sss.weight.0,0.331244644305391
2786,19,2,100,"Hilbert Curve",sss.weight.1,0.668755355694609
2786,19,2,100,"Hilbert Curve",sss.mean.0,0.0687966729773692
2786,19,2,100,"Hilbert Curve",sss.mean.1,0.0461234095549258
2786,19,2,100,"Hilbert Curve",sss.cov.0,0.00069742622774161
2786,19,2,100,"Hilbert Curve",sss.cov.1,0.000285683615031441
2787,19,3,100,"Hilbert Curve",sss.mean,0.0555147309571065
2787,19,3,100,"Hilbert Curve",sss.std,0.0499768945728275
2787,19,3,100,"Hilbert Curve",sss.max,0.688676113333335
2787,19,3,100,"Hilbert Curve",sss.skew,16.2701242229199
2787,19,3,100,"Hilbert Curve",sss.skew_p,1.6083115012514e-59
2787,19,3,100,"Hilbert Curve",sss.weight.0,0.994974874371859
2787,19,3,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
2787,19,3,100,"Hilbert Curve",sss.mean.0,0.0523169461976305
2787,19,3,100,"Hilbert Curve",sss.mean.1,0.688676113333333
2787,19,3,100,"Hilbert Curve",sss.cov.0,0.000476364940839044
2787,19,3,100,"Hilbert Curve",sss.cov.1,1.0e-06
2788,19,4,100,"Hilbert Curve",sss.mean,0.0520641026780063
2788,19,4,100,"Hilbert Curve",sss.std,0.0207494735756234
2788,19,4,100,"Hilbert Curve",sss.max,0.131422355624958
2788,19,4,100,"Hilbert Curve",sss.skew,2.7359729861797
2788,19,4,100,"Hilbert Curve",sss.skew_p,0.00621961315750341
2788,19,4,100,"Hilbert Curve",sss.weight.0,0.564995969981441
2788,19,4,100,"Hilbert Curve",sss.weight.1,0.435004030018559
2788,19,4,100,"Hilbert Curve",sss.mean.0,0.0409488861405289
2788,19,4,100,"Hilbert Curve",sss.mean.1,0.0665008713416848
2788,19,4,100,"Hilbert Curve",sss.cov.0,0.000205287033034782
2788,19,4,100,"Hilbert Curve",sss.cov.1,0.000356517381014889
2789,19,5,100,"Hilbert Curve",sss.mean,0.0571321252056271
2789,19,5,100,"Hilbert Curve",sss.std,0.050747164716622
2789,19,5,100,"Hilbert Curve",sss.max,0.693340681185491
2789,19,5,100,"Hilbert Curve",sss.skew,16.1289864721057
2789,19,5,100,"Hilbert Curve",sss.skew_p,1.59618421391874e-58
2789,19,5,100,"Hilbert Curve",sss.weight.0,0.994974874371859
2789,19,5,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
2789,19,5,100,"Hilbert Curve",sss.mean.0,0.0539189506804762
2789,19,5,100,"Hilbert Curve",sss.mean.1,0.69334068118549
2789,19,5,100,"Hilbert Curve",sss.cov.0,0.000534707549503412
2789,19,5,100,"Hilbert Curve",sss.cov.1,1.0e-06
2790,19,6,100,"Hilbert Curve",sss.mean,0.055621370253426
2790,19,6,100,"Hilbert Curve",sss.std,0.049128791619953
2790,19,6,100,"Hilbert Curve",sss.max,0.681428788228481
2790,19,6,100,"Hilbert Curve",sss.skew,16.3556083036292
2790,19,6,100,"Hilbert Curve",sss.skew_p,3.96726902704147e-60
2790,19,6,100,"Hilbert Curve",sss.weight.0,0.00502512562814072
2790,19,6,100,"Hilbert Curve",sss.weight.1,0.994974874371859
2790,19,6,100,"Hilbert Curve",sss.mean.0,0.68142878822848
2790,19,6,100,"Hilbert Curve",sss.mean.1,0.0524607267282995
2790,19,6,100,"Hilbert Curve",sss.cov.0,1.0e-06
2790,19,6,100,"Hilbert Curve",sss.cov.1,0.000438884426692486
2791,19,7,100,"Hilbert Curve",sss.mean,0.0551384323695182
2791,19,7,100,"Hilbert Curve",sss.std,0.0480714070093374
2791,19,7,100,"Hilbert Curve",sss.max,0.672108713033467
2791,19,7,100,"Hilbert Curve",sss.skew,16.4742551278918
2791,19,7,100,"Hilbert Curve",sss.skew_p,5.61762063078297e-61
2791,19,7,100,"Hilbert Curve",sss.weight.0,0.994974874371859
2791,19,7,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
2791,19,7,100,"Hilbert Curve",sss.mean.0,0.0520224208510134
2791,19,7,100,"Hilbert Curve",sss.mean.1,0.672108713033465
2791,19,7,100,"Hilbert Curve",sss.cov.0,0.000391335153918898
2791,19,7,100,"Hilbert Curve",sss.cov.1,1.0e-06
2792,19,8,100,"Hilbert Curve",sss.mean,0.0543945759808883
2792,19,8,100,"Hilbert Curve",sss.std,0.0233969895916148
2792,19,8,100,"Hilbert Curve",sss.max,0.132945273885219
2792,19,8,100,"Hilbert Curve",sss.skew,3.31629831010833
2792,19,8,100,"Hilbert Curve",sss.skew_p,0.000912184031305922
2792,19,8,100,"Hilbert Curve",sss.weight.0,0.474239444742493
2792,19,8,100,"Hilbert Curve",sss.weight.1,0.525760555257507
2792,19,8,100,"Hilbert Curve",sss.mean.0,0.0640702529228617
2792,19,8,100,"Hilbert Curve",sss.mean.1,0.0456670523685059
2792,19,8,100,"Hilbert Curve",sss.cov.0,0.000656995237609031
2792,19,8,100,"Hilbert Curve",sss.cov.1,0.000289868391166133
2793,19,9,100,"Hilbert Curve",sss.mean,0.0543828421591497
2793,19,9,100,"Hilbert Curve",sss.std,0.0496044829573511
2793,19,9,100,"Hilbert Curve",sss.max,0.685131551342729
2793,19,9,100,"Hilbert Curve",sss.skew,16.3506531190224
2793,19,9,100,"Hilbert Curve",sss.skew_p,4.30342631789308e-60
2793,19,9,100,"Hilbert Curve",sss.weight.0,0.994974874371859
2793,19,9,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
2793,19,9,100,"Hilbert Curve",sss.mean.0,0.0511972426178185
2793,19,9,100,"Hilbert Curve",sss.mean.1,0.685131551342727
2793,19,9,100,"Hilbert Curve",sss.cov.0,0.000454571182971416
2793,19,9,100,"Hilbert Curve",sss.cov.1,1.0e-06
2794,19,10,100,"Hilbert Curve",sss.mean,0.0511370865917105
2794,19,10,100,"Hilbert Curve",sss.std,0.0216247607288806
2794,19,10,100,"Hilbert Curve",sss.max,0.125378126178719
2794,19,10,100,"Hilbert Curve",sss.skew,3.10359535321273
2794,19,10,100,"Hilbert Curve",sss.skew_p,0.00191184616396385
2794,19,10,100,"Hilbert Curve",sss.weight.0,0.691533644968077
2794,19,10,100,"Hilbert Curve",sss.weight.1,0.308466355031923
2794,19,10,100,"Hilbert Curve",sss.mean.0,0.0421558101349633
2794,19,10,100,"Hilbert Curve",sss.mean.1,0.0712717130859276
2794,19,10,100,"Hilbert Curve",sss.cov.0,0.000236460357780203
2794,19,10,100,"Hilbert Curve",sss.cov.1,0.000402881333895775
2795,19,11,100,"Hilbert Curve",sss.mean,0.0575410603871647
