run,dimensions,sample_n,sampler,dh
15,20,100,Hilbert curve 0.7,9.377291856214688
15,20,316,Latin Hypercube,9.246317810216574
15,20,316,Random walk,12.710074985363555
15,20,316,Hilbert curve 0.1,9.45794343895021
15,20,316,Hilbert curve 0.3,8.91642390090372
15,20,316,Hilbert curve 0.5,8.776182768887473
15,20,316,Hilbert curve 0.7,8.75538109485206
15,20,1000,Latin Hypercube,8.600855413920888
15,20,1000,Random walk,12.8729041379991
15,20,1000,Hilbert curve 0.1,8.75723930325839
15,20,1000,Hilbert curve 0.3,8.29512973743216
15,20,1000,Hilbert curve 0.5,8.204888363371058
15,20,1000,Hilbert curve 0.7,8.27002434350175
15,30,100,Latin Hypercube,13.843739503461746
15,30,100,Random walk,16.4856063427143
15,30,100,Hilbert curve 0.1,14.568626104185283
15,30,100,Hilbert curve 0.3,13.501323953088106
15,30,100,Hilbert curve 0.5,13.012116769225846
15,30,100,Hilbert curve 0.7,12.809352570814566
15,30,316,Latin Hypercube,13.151764185646218
15,30,316,Random walk,16.329208406115267
15,30,316,Hilbert curve 0.1,13.79071086999161
15,30,316,Hilbert curve 0.3,12.768481930250983
15,30,316,Hilbert curve 0.5,12.359641484086046
15,30,316,Hilbert curve 0.7,12.207606679567792
15,30,1000,Latin Hypercube,12.487694382419344
15,30,1000,Random walk,16.214235244728346
15,30,1000,Hilbert curve 0.1,13.03987889238887
15,30,1000,Hilbert curve 0.3,12.057233195243692
15,30,1000,Hilbert curve 0.5,11.753372619390188
15,30,1000,Hilbert curve 0.7,11.672344115225044
16,5,100,Latin Hypercube,2.079134931185509
16,5,100,Random walk,4.6155616128102706
16,5,100,Hilbert curve 0.1,2.226954143633025
16,5,100,Hilbert curve 0.3,2.0654165336443895
16,5,100,Hilbert curve 0.5,2.0457576397727197
16,5,100,Hilbert curve 0.7,2.1491038030262555
16,5,316,Latin Hypercube,1.6307630581991996
16,5,316,Random walk,3.737640351531545
16,5,316,Hilbert curve 0.1,1.660333854726906
16,5,316,Hilbert curve 0.3,1.5948968600830193
16,5,316,Hilbert curve 0.5,1.677391206860855
16,5,316,Hilbert curve 0.7,1.890582263085106
16,5,1000,Latin Hypercube,1.2702414036930996
16,5,1000,Random walk,4.353259283064588
16,5,1000,Hilbert curve 0.1,1.2922341556503634
16,5,1000,Hilbert curve 0.3,1.2720413802187631
16,5,1000,Hilbert curve 0.5,1.4305545434871683
16,5,1000,Hilbert curve 0.7,1.5564354643889502
16,10,100,Latin Hypercube,5.067057674822758
16,10,100,Random walk,7.297876761159992
16,10,100,Hilbert curve 0.1,5.226769386683412
16,10,100,Hilbert curve 0.3,4.997777423886988
16,10,100,Hilbert curve 0.5,4.925477166881221
16,10,100,Hilbert curve 0.7,4.899567497633718
16,10,316,Latin Hypercube,4.428193448248859
16,10,316,Random walk,7.369744448236264
16,10,316,Hilbert curve 0.1,4.572715454612899
16,10,316,Hilbert curve 0.3,4.327354246059443
16,10,316,Hilbert curve 0.5,4.346659712507637
16,10,316,Hilbert curve 0.7,4.450356289993832
16,10,1000,Latin Hypercube,3.8756703410243123
16,10,1000,Random walk,7.412753064441893
16,10,1000,Hilbert curve 0.1,3.9618923981449554
16,10,1000,Hilbert curve 0.3,3.8101791367227285
16,10,1000,Hilbert curve 0.5,3.903811273668323
16,10,1000,Hilbert curve 0.7,4.071543210943929
16,20,100,Latin Hypercube,9.934061701029878
16,20,100,Random walk,12.460577295785436
16,20,100,Hilbert curve 0.1,10.26228110010197
16,20,100,Hilbert curve 0.3,9.665390827742186
16,20,100,Hilbert curve 0.5,9.409742216740646
16,20,100,Hilbert curve 0.7,9.359269462991001
16,20,316,Latin Hypercube,9.24707070813254
16,20,316,Random walk,12.745902224691996
16,20,316,Hilbert curve 0.1,9.501098930092553
16,20,316,Hilbert curve 0.3,8.938701569716324
16,20,316,Hilbert curve 0.5,8.785486990725902
16,20,316,Hilbert curve 0.7,8.74242400209865
16,20,1000,Latin Hypercube,8.59355248248609
16,20,1000,Random walk,12.243369647060895
16,20,1000,Hilbert curve 0.1,8.744489197536378
16,20,1000,Hilbert curve 0.3,8.292770944411997
16,20,1000,Hilbert curve 0.5,8.212341398775008
16,20,1000,Hilbert curve 0.7,8.277676287288969
16,30,100,Latin Hypercube,13.875896168581974
16,30,100,Random walk,16.22295445309321
16,30,100,Hilbert curve 0.1,14.672752482743915
16,30,100,Hilbert curve 0.3,13.527523247630642
16,30,100,Hilbert curve 0.5,13.073214552571876
16,30,100,Hilbert curve 0.7,12.838168330905878
16,30,316,Latin Hypercube,13.143918571850959
16,30,316,Random walk,15.995282323885387
16,30,316,Hilbert curve 0.1,13.800048826594608
16,30,316,Hilbert curve 0.3,12.761610915204878
16,30,316,Hilbert curve 0.5,12.352875378861803
16,30,316,Hilbert curve 0.7,12.198164702977756
16,30,1000,Latin Hypercube,12.48570043080907
16,30,1000,Random walk,16.087188833503472
16,30,1000,Hilbert curve 0.1,13.037747025542993
16,30,1000,Hilbert curve 0.3,12.086034738114202
16,30,1000,Hilbert curve 0.5,11.75164626362275
16,30,1000,Hilbert curve 0.7,11.680176028006178
17,5,100,Latin Hypercube,2.031031370771452
17,5,100,Random walk,3.9700135502938387
17,5,100,Hilbert curve 0.1,2.1467447531111064
17,5,100,Hilbert curve 0.3,2.0539696183623057
17,5,100,Hilbert curve 0.5,2.090797728500082
17,5,100,Hilbert curve 0.7,2.18698461404904
17,5,316,Latin Hypercube,1.6117043345562057
17,5,316,Random walk,4.16827983348432
17,5,316,Hilbert curve 0.1,1.6740622805823835
17,5,316,Hilbert curve 0.3,1.6078505691493314
17,5,316,Hilbert curve 0.5,1.6845817968294299
17,5,316,Hilbert curve 0.7,1.8296791276756128
17,5,1000,Latin Hypercube,1.2695622086590466
17,5,1000,Random walk,4.000628599500991
17,5,1000,Hilbert curve 0.1,1.2991276884900322
17,5,1000,Hilbert curve 0.3,1.2854977753008163
17,5,1000,Hilbert curve 0.5,1.4078396616522524
17,5,1000,Hilbert curve 0.7,1.5669301246816845
17,10,100,Latin Hypercube,5.079630766015439
17,10,100,Random walk,7.704076801508175
17,10,100,Hilbert curve 0.1,5.2877051218151045
17,10,100,Hilbert curve 0.3,4.972949658090927
17,10,100,Hilbert curve 0.5,4.983107395234111
17,10,100,Hilbert curve 0.7,4.91614603845892
17,10,316,Latin Hypercube,4.414103949271529
17,10,316,Random walk,7.2815692076274035
17,10,316,Hilbert curve 0.1,4.54598933952453
17,10,316,Hilbert curve 0.3,4.327162568211321
17,10,316,Hilbert curve 0.5,4.362005218200298
17,10,316,Hilbert curve 0.7,4.441783687728383
17,10,1000,Latin Hypercube,3.8812565574371103
17,10,1000,Random walk,7.573809978222223
17,10,1000,Hilbert curve 0.1,3.9631468836390074
17,10,1000,Hilbert curve 0.3,3.8189700621171556
17,10,1000,Hilbert curve 0.5,3.878740942858126
17,10,1000,Hilbert curve 0.7,4.062613652708124
17,20,100,Latin Hypercube,9.964458857079347
17,20,100,Random walk,12.258794770874415
17,20,100,Hilbert curve 0.1,10.278417084776821
17,20,100,Hilbert curve 0.3,9.677944137441372
17,20,100,Hilbert curve 0.5,9.466950661933508
17,20,100,Hilbert curve 0.7,9.317395558188762
17,20,316,Latin Hypercube,9.245084718363543
17,20,316,Random walk,12.505554860545208
17,20,316,Hilbert curve 0.1,9.47853699060992
17,20,316,Hilbert curve 0.3,8.934320341229236
17,20,316,Hilbert curve 0.5,8.775939474457248
17,20,316,Hilbert curve 0.7,8.786180683358875
17,20,1000,Latin Hypercube,8.592128696655516
17,20,1000,Random walk,12.400666040447765
17,20,1000,Hilbert curve 0.1,8.767172247989654
17,20,1000,Hilbert curve 0.3,8.292545361748601
17,20,1000,Hilbert curve 0.5,8.216243018606315
17,20,1000,Hilbert curve 0.7,8.274901562779332
17,30,100,Latin Hypercube,13.861769378811397
17,30,100,Random walk,15.981294514736542
17,30,100,Hilbert curve 0.1,14.631623740989685
17,30,100,Hilbert curve 0.3,13.5484631074337
17,30,100,Hilbert curve 0.5,13.002074035061238
17,30,100,Hilbert curve 0.7,12.8122025237529
17,30,316,Latin Hypercube,13.152730000456529
17,30,316,Random walk,16.251074902018257
17,30,316,Hilbert curve 0.1,13.796492785728914
17,30,316,Hilbert curve 0.3,12.728906148446612
17,30,316,Hilbert curve 0.5,12.36754274024866
17,30,316,Hilbert curve 0.7,12.184974962926992
17,30,1000,Latin Hypercube,12.4961422215896
17,30,1000,Random walk,16.134680529816716
17,30,1000,Hilbert curve 0.1,13.012649442447618
17,30,1000,Hilbert curve 0.3,12.03003776952387
17,30,1000,Hilbert curve 0.5,11.767716597563494
17,30,1000,Hilbert curve 0.7,11.673281076762096
18,5,100,Latin Hypercube,2.0579377660661025
18,5,100,Random walk,3.419177232434787
18,5,100,Hilbert curve 0.1,2.142046248685838
18,5,100,Hilbert curve 0.3,2.0203779593079125
18,5,100,Hilbert curve 0.5,2.1012899445795865
18,5,100,Hilbert curve 0.7,2.154133895323252
18,5,316,Latin Hypercube,1.6183491417426392
18,5,316,Random walk,3.6377365830217463
18,5,316,Hilbert curve 0.1,1.6580323283792955
18,5,316,Hilbert curve 0.3,1.642297150572082
18,5,316,Hilbert curve 0.5,1.6478912679473559
18,5,316,Hilbert curve 0.7,1.7909015427903427
18,5,1000,Latin Hypercube,1.2717388411672483
18,5,1000,Random walk,4.180319922211993
18,5,1000,Hilbert curve 0.1,1.279202558503328
18,5,1000,Hilbert curve 0.3,1.2657050043850862
18,5,1000,Hilbert curve 0.5,1.40882997262713
18,5,1000,Hilbert curve 0.7,1.5584853620269052
18,10,100,Latin Hypercube,5.059003496934157
18,10,100,Random walk,7.814125409429844
18,10,100,Hilbert curve 0.1,5.267381495215352
18,10,100,Hilbert curve 0.3,4.938260699814584
18,10,100,Hilbert curve 0.5,4.914392036486819
18,10,100,Hilbert curve 0.7,4.939735522315424
18,10,316,Latin Hypercube,4.431716356657741
18,10,316,Random walk,7.631857916502788
18,10,316,Hilbert curve 0.1,4.554543883531081
18,10,316,Hilbert curve 0.3,4.342371805057098
18,10,316,Hilbert curve 0.5,4.353272128587905
18,10,316,Hilbert curve 0.7,4.452683479514144
18,10,1000,Latin Hypercube,3.8807935150309443
18,10,1000,Random walk,7.594506064885643
18,10,1000,Hilbert curve 0.1,3.9599212215083637
18,10,1000,Hilbert curve 0.3,3.8115116648514964
18,10,1000,Hilbert curve 0.5,3.896445276563758
18,10,1000,Hilbert curve 0.7,4.072367312987325
18,20,100,Latin Hypercube,9.940982453354938
18,20,100,Random walk,12.474360881447632
18,20,100,Hilbert curve 0.1,10.25699825521058
18,20,100,Hilbert curve 0.3,9.707249823869867
18,20,100,Hilbert curve 0.5,9.415307694732887
18,20,100,Hilbert curve 0.7,9.370807304879175
18,20,316,Latin Hypercube,9.245121713997243
18,20,316,Random walk,12.728700585535867
18,20,316,Hilbert curve 0.1,9.448452189245817
18,20,316,Hilbert curve 0.3,8.931222261517735
18,20,316,Hilbert curve 0.5,8.778322546424947
18,20,316,Hilbert curve 0.7,8.775135606715919
18,20,1000,Latin Hypercube,8.599175578209744
18,20,1000,Random walk,12.192783505937804
18,20,1000,Hilbert curve 0.1,8.736374080551377
18,20,1000,Hilbert curve 0.3,8.295758380907762
18,20,1000,Hilbert curve 0.5,8.205389968399176
18,20,1000,Hilbert curve 0.7,8.275739672213561
18,30,100,Latin Hypercube,13.878618692410178
18,30,100,Random walk,16.442798678711522
18,30,100,Hilbert curve 0.1,14.62811063722423
18,30,100,Hilbert curve 0.3,13.525634211812706
18,30,100,Hilbert curve 0.5,13.026000261991951
18,30,100,Hilbert curve 0.7,12.799247241837273
18,30,316,Latin Hypercube,13.128941788405127
18,30,316,Random walk,15.807859334591473
18,30,316,Hilbert curve 0.1,13.797183961538622
18,30,316,Hilbert curve 0.3,12.745837546905951
18,30,316,Hilbert curve 0.5,12.367384984021905
18,30,316,Hilbert curve 0.7,12.189008980820098
18,30,1000,Latin Hypercube,12.489345985540675
18,30,1000,Random walk,16.052006040912065
18,30,1000,Hilbert curve 0.1,13.041189459676023
18,30,1000,Hilbert curve 0.3,12.066896677415793
18,30,1000,Hilbert curve 0.5,11.752905854343316
18,30,1000,Hilbert curve 0.7,11.681215491550644
19,5,100,Latin Hypercube,2.0884662214556937
19,5,100,Random walk,5.037041651934716
19,5,100,Hilbert curve 0.1,2.190249737170043
19,5,100,Hilbert curve 0.3,2.0574096927938985
19,5,100,Hilbert curve 0.5,2.1131183856026357
19,5,100,Hilbert curve 0.7,2.186117751922099
19,5,316,Latin Hypercube,1.6221023549525075
19,5,316,Random walk,3.648279052523763
19,5,316,Hilbert curve 0.1,1.668955758305827
19,5,316,Hilbert curve 0.3,1.614896892163405
19,5,316,Hilbert curve 0.5,1.6901154559820522
19,5,316,Hilbert curve 0.7,1.785012946561987
19,5,1000,Latin Hypercube,1.273896104332825
19,5,1000,Random walk,3.752409103911309
19,5,1000,Hilbert curve 0.1,1.2943941274693482
19,5,1000,Hilbert curve 0.3,1.2698379421148975
19,5,1000,Hilbert curve 0.5,1.3891562012832546
19,5,1000,Hilbert curve 0.7,1.5236851594020144
19,10,100,Latin Hypercube,5.085492723610733
19,10,100,Random walk,7.6005237501397795
19,10,100,Hilbert curve 0.1,5.255648805162712
19,10,100,Hilbert curve 0.3,4.96958084560952
19,10,100,Hilbert curve 0.5,4.8659229686299765
19,10,100,Hilbert curve 0.7,4.9608530095008465
19,10,316,Latin Hypercube,4.423254868360945
19,10,316,Random walk,7.198904988856859
19,10,316,Hilbert curve 0.1,4.5363820762490485
19,10,316,Hilbert curve 0.3,4.316235916367907
19,10,316,Hilbert curve 0.5,4.3683691962868405
19,10,316,Hilbert curve 0.7,4.499304422463353
19,10,1000,Latin Hypercube,3.8820814058307436
19,10,1000,Random walk,7.622034787840477
19,10,1000,Hilbert curve 0.1,3.9663377695565343
19,10,1000,Hilbert curve 0.3,3.806568732798398
19,10,1000,Hilbert curve 0.5,3.9064457889655744
19,10,1000,Hilbert curve 0.7,4.07301280766901
19,20,100,Latin Hypercube,9.98567363073643
19,20,100,Random walk,12.716118007766024
19,20,100,Hilbert curve 0.1,10.220812515297958
19,20,100,Hilbert curve 0.3,9.607673801374478
19,20,100,Hilbert curve 0.5,9.425683176876413
19,20,100,Hilbert curve 0.7,9.374378198414398
19,20,316,Latin Hypercube,9.253866024847948
19,20,316,Random walk,12.77920489517443
19,20,316,Hilbert curve 0.1,9.481501603925116
19,20,316,Hilbert curve 0.3,8.940592380326448
19,20,316,Hilbert curve 0.5,8.790136169914705
19,20,316,Hilbert curve 0.7,8.764803447064372
19,20,1000,Latin Hypercube,8.603168460766804
19,20,1000,Random walk,12.60981165945804
19,20,1000,Hilbert curve 0.1,8.765117435252975
19,20,1000,Hilbert curve 0.3,8.307073190001868
19,20,1000,Hilbert curve 0.5,8.211666351521115
19,20,1000,Hilbert curve 0.7,8.279063617555794
19,30,100,Latin Hypercube,13.85969644994847
19,30,100,Random walk,16.42494843925297
19,30,100,Hilbert curve 0.1,14.646576425294132
19,30,100,Hilbert curve 0.3,13.522524540816821
19,30,100,Hilbert curve 0.5,13.044937756718204
19,30,100,Hilbert curve 0.7,12.850896649599061
19,30,316,Latin Hypercube,13.159348931656018
19,30,316,Random walk,16.450051560107834
19,30,316,Hilbert curve 0.1,13.814788324668003
19,30,316,Hilbert curve 0.3,12.719114316958743
19,30,316,Hilbert curve 0.5,12.363169382199219
19,30,316,Hilbert curve 0.7,12.199018598884305
19,30,1000,Latin Hypercube,12.49892597517809
19,30,1000,Random walk,16.02168820968335
19,30,1000,Hilbert curve 0.1,13.050371007564486
19,30,1000,Hilbert curve 0.3,12.067481300538219
19,30,1000,Hilbert curve 0.5,11.747832598681839
19,30,1000,Hilbert curve 0.7,11.700549620523105
20,5,100,Latin Hypercube,2.0791700316445376
20,5,100,Random walk,3.7774327672564385
20,5,100,Hilbert curve 0.1,2.208842839741632
20,5,100,Hilbert curve 0.3,2.0472774882975076
20,5,100,Hilbert curve 0.5,2.062110430963855
20,5,100,Hilbert curve 0.7,2.1535696878008594
20,5,316,Latin Hypercube,1.6157958765382576
20,5,316,Random walk,4.004309909178994
20,5,316,Hilbert curve 0.1,1.7031976471371417
20,5,316,Hilbert curve 0.3,1.604095575163842
20,5,316,Hilbert curve 0.5,1.6725254720038245
20,5,316,Hilbert curve 0.7,1.7451374097885577
20,5,1000,Latin Hypercube,1.2702571643468392
20,5,1000,Random walk,3.998082254372014
20,5,1000,Hilbert curve 0.1,1.2899026829783249
20,5,1000,Hilbert curve 0.3,1.266057261443074
20,5,1000,Hilbert curve 0.5,1.4520303251919395
20,5,1000,Hilbert curve 0.7,1.6152001042319233
20,10,100,Latin Hypercube,5.1196339342226995
20,10,100,Random walk,7.42013766233084
20,10,100,Hilbert curve 0.1,5.215898285929066
20,10,100,Hilbert curve 0.3,5.002137396480507
20,10,100,Hilbert curve 0.5,4.938608811534111
20,10,100,Hilbert curve 0.7,4.9288967195641185
20,10,316,Latin Hypercube,4.449876187051064
20,10,316,Random walk,7.319635962894857
20,10,316,Hilbert curve 0.1,4.557126712365084
20,10,316,Hilbert curve 0.3,4.327208263989609
20,10,316,Hilbert curve 0.5,4.33945696038849
20,10,316,Hilbert curve 0.7,4.461158911030657
20,10,1000,Latin Hypercube,3.884966096248856
20,10,1000,Random walk,6.865376966099005
20,10,1000,Hilbert curve 0.1,3.966521208601634
20,10,1000,Hilbert curve 0.3,3.8130660861724928
20,10,1000,Hilbert curve 0.5,3.8985977005173735
20,10,1000,Hilbert curve 0.7,4.067257290841289
20,20,100,Latin Hypercube,9.956222741448705
20,20,100,Random walk,12.296544999292868
20,20,100,Hilbert curve 0.1,10.221412955067482
20,20,100,Hilbert curve 0.3,9.713329697360354
20,20,100,Hilbert curve 0.5,9.436193222649353
20,20,100,Hilbert curve 0.7,9.394953422241661
20,20,316,Latin Hypercube,9.225397525759753
20,20,316,Random walk,11.958825106847705
20,20,316,Hilbert curve 0.1,9.479475019545928
20,20,316,Hilbert curve 0.3,8.934081761473896
20,20,316,Hilbert curve 0.5,8.773721173981267
20,20,316,Hilbert curve 0.7,8.76724568060888
20,20,1000,Latin Hypercube,8.59704928580581
20,20,1000,Random walk,12.37192659057888
20,20,1000,Hilbert curve 0.1,8.774565775707474
20,20,1000,Hilbert curve 0.3,8.289551530657189
20,20,1000,Hilbert curve 0.5,8.207660409042935
20,20,1000,Hilbert curve 0.7,8.254558942407606
20,30,100,Latin Hypercube,13.843750838614419
20,30,100,Random walk,16.718101692470473
20,30,100,Hilbert curve 0.1,14.632937988303771
20,30,100,Hilbert curve 0.3,13.529225065041318
20,30,100,Hilbert curve 0.5,13.061917340643014
20,30,100,Hilbert curve 0.7,12.861965738152522
20,30,316,Latin Hypercube,13.147682571582711
20,30,316,Random walk,16.05279121136326
20,30,316,Hilbert curve 0.1,13.763155477343112
20,30,316,Hilbert curve 0.3,12.739484125873782
20,30,316,Hilbert curve 0.5,12.364487890436873
20,30,316,Hilbert curve 0.7,12.205100864474124
20,30,1000,Latin Hypercube,12.487513791003463
20,30,1000,Random walk,16.07846074837556
20,30,1000,Hilbert curve 0.1,13.013499916896638
20,30,1000,Hilbert curve 0.3,12.060430055625694
20,30,1000,Hilbert curve 0.5,11.732973009832541
20,30,1000,Hilbert curve 0.7,11.694878520818959
21,5,100,Latin Hypercube,2.1075592853530694
21,5,100,Random walk,3.760332353682602
21,5,100,Hilbert curve 0.1,2.1827598033427313
21,5,100,Hilbert curve 0.3,2.062414995547915
21,5,100,Hilbert curve 0.5,2.079393392807926
21,5,100,Hilbert curve 0.7,2.142101211762228
21,5,316,Latin Hypercube,1.6366138205153034
21,5,316,Random walk,3.6142364166594056
21,5,316,Hilbert curve 0.1,1.6485140643171576
21,5,316,Hilbert curve 0.3,1.610606816431246
21,5,316,Hilbert curve 0.5,1.770919805437544
21,5,316,Hilbert curve 0.7,1.8891531017472096
21,5,1000,Latin Hypercube,1.2706362249183563
21,5,1000,Random walk,3.8949361602462145
21,5,1000,Hilbert curve 0.1,1.2873900437746761
21,5,1000,Hilbert curve 0.3,1.2712579804561361
21,5,1000,Hilbert curve 0.5,1.4216475249447262
21,5,1000,Hilbert curve 0.7,1.5427022901766148
21,10,100,Latin Hypercube,5.046937569398024
21,10,100,Random walk,7.239344789919618
21,10,100,Hilbert curve 0.1,5.2543355617789835
21,10,100,Hilbert curve 0.3,4.997263497092488
21,10,100,Hilbert curve 0.5,4.952061103477202
21,10,100,Hilbert curve 0.7,4.957517685221846
21,10,316,Latin Hypercube,4.426975941904835
21,10,316,Random walk,8.025484477954285
21,10,316,Hilbert curve 0.1,4.553695249264139
21,10,316,Hilbert curve 0.3,4.339541183891435
21,10,316,Hilbert curve 0.5,4.361793991530806
21,10,316,Hilbert curve 0.7,4.4594221593512415
21,10,1000,Latin Hypercube,3.8719368781620798
21,10,1000,Random walk,7.731153462340735
21,10,1000,Hilbert curve 0.1,3.964086336304103
21,10,1000,Hilbert curve 0.3,3.8042805966635553
21,10,1000,Hilbert curve 0.5,3.8957016807941893
21,10,1000,Hilbert curve 0.7,4.076273806594017
21,20,100,Latin Hypercube,9.92221111663526
21,20,100,Random walk,12.67717617202727
21,20,100,Hilbert curve 0.1,10.225151922546567
21,20,100,Hilbert curve 0.3,9.683081509209279
21,20,100,Hilbert curve 0.5,9.470344798413528
21,20,100,Hilbert curve 0.7,9.373523092107032
21,20,316,Latin Hypercube,9.230493421442512
21,20,316,Random walk,12.424615170087584
21,20,316,Hilbert curve 0.1,9.478636720252183
21,20,316,Hilbert curve 0.3,8.95128273183865
21,20,316,Hilbert curve 0.5,8.785554172057276
21,20,316,Hilbert curve 0.7,8.762904102129594
21,20,1000,Latin Hypercube,8.60363052374925
21,20,1000,Random walk,12.867984330334869
21,20,1000,Hilbert curve 0.1,8.766450665910941
21,20,1000,Hilbert curve 0.3,8.292632823418918
21,20,1000,Hilbert curve 0.5,8.209163903201462
21,20,1000,Hilbert curve 0.7,8.264686745889668
21,30,100,Latin Hypercube,13.852741309867458
21,30,100,Random walk,16.044633293128655
21,30,100,Hilbert curve 0.1,14.653410188046031
21,30,100,Hilbert curve 0.3,13.583189466598315
21,30,100,Hilbert curve 0.5,13.04838229295109
21,30,100,Hilbert curve 0.7,12.783915162807203
21,30,316,Latin Hypercube,13.142978721210392
21,30,316,Random walk,16.56776093319471
21,30,316,Hilbert curve 0.1,13.80303096879807
21,30,316,Hilbert curve 0.3,12.754375838385519
21,30,316,Hilbert curve 0.5,12.317342781185774
21,30,316,Hilbert curve 0.7,12.206882945078966
21,30,1000,Latin Hypercube,12.48957294282205
21,30,1000,Random walk,16.22916543810911
21,30,1000,Hilbert curve 0.1,13.06068384520255
21,30,1000,Hilbert curve 0.3,12.055864741445548
21,30,1000,Hilbert curve 0.5,11.753591250386233
21,30,1000,Hilbert curve 0.7,11.686346727682608
22,5,100,Latin Hypercube,2.0757012894187477
22,5,100,Random walk,3.8650705782663337
22,5,100,Hilbert curve 0.1,2.1218511512726046
22,5,100,Hilbert curve 0.3,1.9857039077229819
22,5,100,Hilbert curve 0.5,2.190983903408921
22,5,100,Hilbert curve 0.7,2.146343021379332
22,5,316,Latin Hypercube,1.60045601503254
22,5,316,Random walk,3.581352078120643
22,5,316,Hilbert curve 0.1,1.655591384952507
22,5,316,Hilbert curve 0.3,1.584572971353047
22,5,316,Hilbert curve 0.5,1.6777737430312472
22,5,316,Hilbert curve 0.7,1.7998516579473884
22,5,1000,Latin Hypercube,1.2614956559156096
22,5,1000,Random walk,3.4348450907224484
22,5,1000,Hilbert curve 0.1,1.2964090268135213
22,5,1000,Hilbert curve 0.3,1.285579025962976
22,5,1000,Hilbert curve 0.5,1.3894817004786837
22,5,1000,Hilbert curve 0.7,1.5393766233839163
22,10,100,Latin Hypercube,5.070811691078772
22,10,100,Random walk,7.741596221741518
22,10,100,Hilbert curve 0.1,5.25290793421092
22,10,100,Hilbert curve 0.3,4.968331917076781
22,10,100,Hilbert curve 0.5,4.90530195453741
22,10,100,Hilbert curve 0.7,4.968348008615548
22,10,316,Latin Hypercube,4.444381615105105
22,10,316,Random walk,7.485813946687227
22,10,316,Hilbert curve 0.1,4.549599751217941
22,10,316,Hilbert curve 0.3,4.329648064587384
22,10,316,Hilbert curve 0.5,4.3690305901121365
22,10,316,Hilbert curve 0.7,4.474335264217539
22,10,1000,Latin Hypercube,3.873534555856543
22,10,1000,Random walk,7.417809112874876
22,10,1000,Hilbert curve 0.1,3.961548116256535
22,10,1000,Hilbert curve 0.3,3.8052436974970942
22,10,1000,Hilbert curve 0.5,3.878846892575569
22,10,1000,Hilbert curve 0.7,4.066901112529934
22,20,100,Latin Hypercube,9.9629817665851
22,20,100,Random walk,12.860875177154957
22,20,100,Hilbert curve 0.1,10.282991538653768
22,20,100,Hilbert curve 0.3,9.691867662429038
22,20,100,Hilbert curve 0.5,9.44051896752792
22,20,100,Hilbert curve 0.7,9.379662611344768
22,20,316,Latin Hypercube,9.249922176957615
22,20,316,Random walk,12.536840137552803
22,20,316,Hilbert curve 0.1,9.46694535805578
22,20,316,Hilbert curve 0.3,8.930602051777731
22,20,316,Hilbert curve 0.5,8.773090241489399
22,20,316,Hilbert curve 0.7,8.789203867002318
22,20,1000,Latin Hypercube,8.592590338393752
22,20,1000,Random walk,12.347968008582507
22,20,1000,Hilbert curve 0.1,8.761711619563748
22,20,1000,Hilbert curve 0.3,8.290003094582662
22,20,1000,Hilbert curve 0.5,8.209357351392235
22,20,1000,Hilbert curve 0.7,8.276002413591524
22,30,100,Latin Hypercube,13.872834098101833
22,30,100,Random walk,16.160875444933843
22,30,100,Hilbert curve 0.1,14.67082943052249
22,30,100,Hilbert curve 0.3,13.500102239012593
22,30,100,Hilbert curve 0.5,13.095750832521492
22,30,100,Hilbert curve 0.7,12.818468566976085
22,30,316,Latin Hypercube,13.14712638684774
22,30,316,Random walk,16.2113993546443
22,30,316,Hilbert curve 0.1,13.810741900127178
22,30,316,Hilbert curve 0.3,12.716844312131807
22,30,316,Hilbert curve 0.5,12.341344039755631
22,30,316,Hilbert curve 0.7,12.200901810765915
22,30,1000,Latin Hypercube,12.491617533373255
22,30,1000,Random walk,15.91412949774769
22,30,1000,Hilbert curve 0.1,13.037406938659904
22,30,1000,Hilbert curve 0.3,12.053425988289897
22,30,1000,Hilbert curve 0.5,11.748555264540773
22,30,1000,Hilbert curve 0.7,11.699549016073147
23,5,100,Latin Hypercube,2.1031077804124725
23,5,100,Random walk,4.605594437641591
23,5,100,Hilbert curve 0.1,2.1419257107100473
23,5,100,Hilbert curve 0.3,2.070702786679573
23,5,100,Hilbert curve 0.5,2.1044542561016475
23,5,100,Hilbert curve 0.7,2.1526556751857506
23,5,316,Latin Hypercube,1.6127956042544156
23,5,316,Random walk,3.7999538239378285
23,5,316,Hilbert curve 0.1,1.6446934983598045
23,5,316,Hilbert curve 0.3,1.6125136377548235
23,5,316,Hilbert curve 0.5,1.7003177292717673
23,5,316,Hilbert curve 0.7,1.8293501576197384
23,5,1000,Latin Hypercube,1.269487732495233
23,5,1000,Random walk,3.9869513708459694
23,5,1000,Hilbert curve 0.1,1.2973488558735204
23,5,1000,Hilbert curve 0.3,1.2818004335444118
23,5,1000,Hilbert curve 0.5,1.4329132980047161
23,5,1000,Hilbert curve 0.7,1.5811433733041738
23,10,100,Latin Hypercube,5.100946880019615
23,10,100,Random walk,7.6160175766072244
23,10,100,Hilbert curve 0.1,5.271464265145121
23,10,100,Hilbert curve 0.3,4.968720257650573
23,10,100,Hilbert curve 0.5,4.930903335242647
23,10,100,Hilbert curve 0.7,4.983975024237441
23,10,316,Latin Hypercube,4.447596864283054
23,10,316,Random walk,7.523229719314301
